经营者年龄,年龄分组描述,婚姻状态,户籍类型,本地居住年限,经营类型,资产等级,住房所有权,资产持有年限,贷款金额_万元,贷款金额分组描述,贷款期限_月,还款负担等级,其他负债_万元,贷款资产比,征信等级,行内评分,历史贷款笔数,账户活跃度,储蓄账户等级,稳定性评分,违约概率,风险评分,风险等级,重庆三农客户评分,客户等级,柑橘产业细分,是否违约,反洗钱行业分类,企业名称,风险特征描述
27,青壮年主力(25-34岁),已婚,本地户籍,2,畜禽养殖,4,自有房产,4,70.135,较大贷款(50-100万),60,4,0.015,1.710609756,2,2,1,2,1,3,0.844831147,84.48311467,高风险,15.51688533,高风险客户,非柑橘产业,1,房地产投资/开发,浙江通实业有限公司_0890,企业名称：浙江通实业有限公司_0890；所属行业：房地产投资/开发；资产规模等级：4.00；贷款金额（万元）：70.14；贷款期限（月）：60.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：2.00；系统风险评级：高风险；预测违约概率：0.84；综合风险得分：84.48；历史违约记录：1.00
24,青年创业者(25岁以下),已婚,本地户籍,4,水果种植,3,自有房产,4,48.145,中型贷款(20-50万),36,4,0.015,1.553064516,4,2,2,1,1,3,0.689605249,68.96052494,高风险,31.03947506,关注客户,传统散户种植,1,跨境贸易/进出口公司,内蒙古盛商贸进出口有限公司_0891,企业名称：内蒙古盛商贸进出口有限公司_0891；所属行业：跨境贸易/进出口公司；资产规模等级：3.00；贷款金额（万元）：48.15；贷款期限（月）：36.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.69；综合风险得分：68.96；历史违约记录：1.00
25,青壮年主力(25-34岁),其他,本地户籍,1,水果种植,1,自有房产,3,7.42,小型贷款(5-20万),12,2,0.015,0.674545455,2,2,1,2,5,2,0.129056953,12.90569528,中低风险,87.09430472,优质客户,传统散户种植,1,公共事业/市政服务,河北隆农产品旅游开发有限公司_0892,企业名称：河北隆农产品旅游开发有限公司_0892；所属行业：公共事业/市政服务；资产规模等级：1.00；贷款金额（万元）：7.42；贷款期限（月）：12.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：2.00；系统风险评级：中低风险；预测违约概率：0.13；综合风险得分：12.91；历史违约记录：1.00
33,青壮年主力(25-34岁),已婚,本地户籍,2,水果种植,3,自有房产,1,5.655,小型贷款(5-20万),18,4,0.015,0.182419355,2,2,1,1,1,3,0.605531052,60.55310517,高风险,39.44689483,关注客户,传统散户种植,1,现金密集型服务业（餐饮、娱乐、KTV）,湖北通贸易信息技术有限公司_0893,企业名称：湖北通贸易信息技术有限公司_0893；所属行业：现金密集型服务业（餐饮、娱乐、KTV）；资产规模等级：3.00；贷款金额（万元）：5.66；贷款期限（月）：18.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.61；综合风险得分：60.55；历史违约记录：1.00
34,青壮年主力(25-34岁),已婚,本地户籍,2,畜禽养殖,2,自有房产,1,10.32,小型贷款(5-20万),24,3,0.015,0.491428571,3,2,1,2,1,3,0.23119316,23.11931596,中风险,76.88068404,良好客户,非柑橘产业,1,批发零售业,河南源服务装饰工程有限公司_0894,企业名称：河南源服务装饰工程有限公司_0894；所属行业：批发零售业；资产规模等级：2.00；贷款金额（万元）：10.32；贷款期限（月）：24.00；还款负担水平：3.00；征信评分等级：3.00；历史贷款次数：1.00；账户交易活跃度：2.00；系统风险评级：中风险；预测违约概率：0.23；综合风险得分：23.12；历史违约记录：1.00
38,中年骨干(35-44岁),已婚,本地户籍,4,畜禽养殖,4,其他,1,64.88,较大贷款(50-100万),18,3,0.015,1.582439024,2,2,1,2,1,2,0.575293408,57.52934078,高风险,42.47065922,一般客户,非柑橘产业,1,典当行/拍卖行,山西兴实业有限公司_0895,企业名称：山西兴实业有限公司_0895；所属行业：典当行/拍卖行；资产规模等级：4.00；贷款金额（万元）：64.88；贷款期限（月）：18.00；还款负担水平：3.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：2.00；系统风险评级：高风险；预测违约概率：0.58；综合风险得分：57.53；历史违约记录：1.00
41,中年骨干(35-44岁),已婚,本地户籍,2,蔬菜种植,1,自有房产,2,12.9,小型贷款(5-20万),21,4,0.005,1.172727273,3,1,1,4,3,3,0.06540252,6.540251958,低风险,93.45974804,优质客户,非柑橘产业,1,公共事业/市政服务,青海隆养殖专业合作社_0896,企业名称：青海隆养殖专业合作社_0896；所属行业：公共事业/市政服务；资产规模等级：1.00；贷款金额（万元）：12.90；贷款期限（月）：21.00；还款负担水平：4.00；征信评分等级：3.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.07；综合风险得分：6.54；历史违约记录：1.00
21,青年创业者(25岁以下),已婚,本地户籍,3,水果种植,1,租赁房产,3,12.85,小型贷款(5-20万),27,3,0.015,1.168181818,2,2,1,4,1,2,0.160816282,16.08162821,中低风险,83.91837179,优质客户,传统散户种植,1,农业种植/养殖,黑龙江隆生态文化传播有限公司_0897,企业名称：黑龙江隆生态文化传播有限公司_0897；所属行业：农业种植/养殖；资产规模等级：1.00；贷款金额（万元）：12.85；贷款期限（月）：27.00；还款负担水平：3.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：中低风险；预测违约概率：0.16；综合风险得分：16.08；历史违约记录：1.00
36,中年骨干(35-44岁),已婚,本地户籍,2,水果种植,3,自有房产,3,19.575,小型贷款(5-20万),27,4,0.015,0.631451613,2,1,1,2,1,3,0.448237845,44.82378454,中高风险,55.17621546,一般客户,中型专业种植,1,贵金属/珠宝首饰经营,山西通实业网络科技有限公司_0898,企业名称：山西通实业网络科技有限公司_0898；所属行业：贵金属/珠宝首饰经营；资产规模等级：3.00；贷款金额（万元）：19.57；贷款期限（月）：27.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：2.00；系统风险评级：中高风险；预测违约概率：0.45；综合风险得分：44.82；历史违约记录：1.00
27,青壮年主力(25-34岁),已婚,本地户籍,4,蔬菜种植,2,自有房产,3,6.545,小型贷款(5-20万),10,4,0.015,0.311666667,2,2,1,4,5,3,0.058959238,5.895923766,低风险,94.10407623,优质客户,非柑橘产业,1,教育培训机构,甘肃通生态旅游开发有限公司_0899,企业名称：甘肃通生态旅游开发有限公司_0899；所属行业：教育培训机构；资产规模等级：2.00；贷款金额（万元）：6.54；贷款期限（月）：10.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：4.00；系统风险评级：低风险；预测违约概率：0.06；综合风险得分：5.90；历史违约记录：1.00
31,青壮年主力(25-34岁),已婚,本地户籍,3,水果种植,2,自有房产,4,24.085,中型贷款(20-50万),24,2,0.015,1.146904762,2,2,1,1,1,3,0.551196677,55.11966769,高风险,44.88033231,一般客户,传统散户种植,1,虚拟货币交易平台,重庆顺商贸资产管理有限公司_0900,企业名称：重庆顺商贸资产管理有限公司_0900；所属行业：虚拟货币交易平台；资产规模等级：2.00；贷款金额（万元）：24.09；贷款期限（月）：24.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.55；综合风险得分：55.12；历史违约记录：1.00
33,青壮年主力(25-34岁),已婚,本地户籍,1,蔬菜种植,1,自有房产,2,12.895,小型贷款(5-20万),12,4,0.015,1.172272727,2,1,1,1,1,3,0.407231212,40.72312116,中高风险,59.27687884,一般客户,非柑橘产业,1,现金密集型服务业（餐饮、娱乐、KTV）,甘肃达科技贸易有限公司_0901,企业名称：甘肃达科技贸易有限公司_0901；所属行业：现金密集型服务业（餐饮、娱乐、KTV）；资产规模等级：1.00；贷款金额（万元）：12.89；贷款期限（月）：12.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：中高风险；预测违约概率：0.41；综合风险得分：40.72；历史违约记录：1.00
57,资深经营者(55-64岁),已婚,本地户籍,4,水果种植,4,其他,5,11.125,小型贷款(5-20万),36,4,0.005,0.271341463,3,2,2,2,1,2,0.526853266,52.68532656,高风险,47.31467344,一般客户,传统散户种植,1,典当行/拍卖行,台湾鑫金融进出口有限公司_0902,企业名称：台湾鑫金融进出口有限公司_0902；所属行业：典当行/拍卖行；资产规模等级：4.00；贷款金额（万元）：11.12；贷款期限（月）：36.00；还款负担水平：4.00；征信评分等级：3.00；历史贷款次数：2.00；账户交易活跃度：2.00；系统风险评级：高风险；预测违约概率：0.53；综合风险得分：52.69；历史违约记录：1.00
42,中年骨干(35-44岁),已婚,本地户籍,3,水果种植,3,自有房产,3,20.765,中型贷款(20-50万),18,2,0.015,0.66983871,2,2,1,1,1,3,0.492947576,49.29475764,中高风险,50.70524236,一般客户,中型专业种植,1,跨境贸易/进出口公司,湖南隆贸易有限责任公司_0903,企业名称：湖南隆贸易有限责任公司_0903；所属行业：跨境贸易/进出口公司；资产规模等级：3.00；贷款金额（万元）：20.77；贷款期限（月）：18.00；还款负担水平：2.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：中高风险；预测违约概率：0.49；综合风险得分：49.29；历史违约记录：1.00
26,青壮年主力(25-34岁),已婚,本地户籍,4,水果种植,2,租赁房产,2,15.57,小型贷款(5-20万),18,1,0.015,0.741428571,0,2,1,1,1,2,0.629797608,62.97976078,高风险,37.02023922,关注客户,传统散户种植,1,网络赌博相关业务,陕西隆科技有限公司_0904,企业名称：陕西隆科技有限公司_0904；所属行业：网络赌博相关业务；资产规模等级：2.00；贷款金额（万元）：15.57；贷款期限（月）：18.00；还款负担水平：1.00；征信评分等级：0.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.63；综合风险得分：62.98；历史违约记录：1.00
24,青年创业者(25岁以下),已婚,本地户籍,4,水果种植,1,租赁房产,3,10.62,小型贷款(5-20万),18,4,0.015,0.965454545,4,2,2,1,1,2,0.34033511,34.03351101,中高风险,65.96648899,良好客户,传统散户种植,1,贵金属/珠宝首饰经营,山东昌科技有限责任公司_0905,企业名称：山东昌科技有限责任公司_0905；所属行业：贵金属/珠宝首饰经营；资产规模等级：1.00；贷款金额（万元）：10.62；贷款期限（月）：18.00；还款负担水平：4.00；征信评分等级：4.00；历史贷款次数：2.00；账户交易活跃度：1.00；系统风险评级：中高风险；预测违约概率：0.34；综合风险得分：34.03；历史违约记录：1.00
44,中年骨干(35-44岁),已婚,本地户籍,3,水果种植,3,自有房产,3,7.765,小型贷款(5-20万),18,4,0.005,0.250483871,1,2,1,1,1,3,0.768749013,76.87490135,高风险,23.12509865,关注客户,传统散户种植,1,网络赌博相关业务,山东兴投资投资有限公司_0906,企业名称：山东兴投资投资有限公司_0906；所属行业：网络赌博相关业务；资产规模等级：3.00；贷款金额（万元）：7.76；贷款期限（月）：18.00；还款负担水平：4.00；征信评分等级：1.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.77；综合风险得分：76.87；历史违约记录：1.00
23,青年创业者(25岁以下),已婚,本地户籍,4,水果种植,1,租赁房产,4,12.03,小型贷款(5-20万),30,4,0.015,1.093636364,2,2,1,1,1,2,0.590757725,59.07577246,高风险,40.92422754,一般客户,传统散户种植,1,房地产投资/开发,青海顺金融基金管理有限公司_0907,企业名称：青海顺金融基金管理有限公司_0907；所属行业：房地产投资/开发；资产规模等级：1.00；贷款金额（万元）：12.03；贷款期限（月）：30.00；还款负担水平：4.00；征信评分等级：2.00；历史贷款次数：1.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.59；综合风险得分：59.08；历史违约记录：1.00
43,中年骨干(35-44岁),已婚,本地户籍,2,水果种植,1,其他,1,6.665,小型贷款(5-20万),24,4,0.015,0.605909091,3,1,2,1,1,2,0.469609915,46.96099148,中高风险,53.03900852,一般客户,传统散户种植,1,跨境贸易/进出口公司,内蒙古顺金融商贸有限公司_0908,企业名称：内蒙古顺金融商贸有限公司_0908；所属行业：跨境贸易/进出口公司；资产规模等级：1.00；贷款金额（万元）：6.67；贷款期限（月）：24.00；还款负担水平：4.00；征信评分等级：3.00；历史贷款次数：2.00；账户交易活跃度：1.00；系统风险评级：中高风险；预测违约概率：0.47；综合风险得分：46.96；历史违约记录：1.00
53,成熟经营者(45-54岁),已婚,本地户籍,4,水果种植,4,其他,3,35.595,中型贷款(20-50万),48,3,0.015,0.868170732,0,1,2,1,1,2,0.886646846,88.66468463,高风险,11.33531537,高风险客户,传统散户种植,1,网络赌博相关业务,山西顺投资投资有限公司_0909,企业名称：山西顺投资投资有限公司_0909；所属行业：网络赌博相关业务；资产规模等级：4.00；贷款金额（万元）：35.59；贷款期限（月）：48.00；还款负担水平：3.00；征信评分等级：0.00；历史贷款次数：2.00；账户交易活跃度：1.00；系统风险评级：高风险；预测违约概率：0.89；综合风险得分：88.66；历史违约记录：1.00
